1.837,1.362
1.458,.797
1.616,.896
1.919,1.162
1.65,1.245
1.419,.977
1.742,1.202
1.836,1.221
2.097,1.371
2.015,1.383
1.73,1.319
1.978,1.313
2.065,1.608
2.356,1.768
1.95,1.205
1.988,1.257
1.627,1.169
2.036,1.501
1.541,1.073
2.112,1.511
2.565,2.052
2.094,1.682
1.555,1.028
1.619,1.351
1.637,1.035
1.918,1.462
2.128,1.529
2.017,1.532
2.2,1.613
2.319,1.75
2.715,1.997
2.752,2.182
2.516,1.92
2.385,1.912
2.719,2.155
2.753,1.985
2.676,1.892
2.589,2.082
2.566,1.94
2.578,1.795
3.1,2.412
2.918,2.072
2.894,1.988
3.148,2.437
2.441,1.977
2.654,2.092
2.751,2.207
2.764,2.115
2.996,2.227
2.792,2.197
2.424,1.935
1.974,1.447
2.463,2.002
2.232,1.773
2.02,1.497
1.969,1.565
2.084,1.592
2.177,1.637
2.157,1.657
2.421,1.716
1.93,1.428
2.569,2.085
1.999,1.555
2.582,1.89
1.679,1.287
1.997,1.578
2.284,1.44
1.906,1.577
1.949,1.459
2.499,1.907
1.888,1.416
2.219,1.545
2.503,1.735
2.229,1.785
2.508,1.7
2.398,1.652
2.762,2.03
3.008,2.1
2.657,1.995
2.447,1.673
3.011,2.272
3.003,2.09
2.963,2.032
2.758,1.975
2.616,1.995
2.532,1.875
2.636,1.795
1.923,1.221
2.149,1.482
2.991,2.182
3.329,2.327
3.592,2.53
2.85,2.002
2.762,1.96
2.884,2.192
2.724,1.912
2.633,1.925
2.962,2.08
2.745,1.927
2.255,1.64
2.51,1.665
3.398,2.27
2.937,2.107
2.501,1.75
2.703,1.965
3.283,2.352
3.375,2.457
3.065,2.147
2.849,2.002
3.482,2.432
3.297,2.457
3.422,2.205
3.359,2.252
2.856,1.997
3.418,2.472
3.066,2.24
2.702,1.8
2.716,1.935
2.638,1.872
2.719,1.875
2.656,1.822
2.481,1.458
2.977,2.077
2.905,1.88
3.271,2.267
2.919,2.275
3.359,2.275
2.766,1.83
3.189,2.352
3.171,2.32
3.194,2.2
3.049,1.977
3.781,2.925
3.159,2.335
2.815,2.027
2.674,1.8
2.908,1.862
2.861,2.057
2.47,1.542
2.366,1.592
2.29,1.289
2.219,1.125
1.74,.457
1.942,.522
1.97,.313
1.861,.561
2.357,.685
2.357,1.023
2.778,1.455
2.834,1.582
3.242,1.845
3.449,2.115
3.405,2.092
3.382,2.242
3.363,2.147
3.114,1.835
3.088,1.92
3.288,2.035
3.324,2.165
3.285,2.19
3.257,2.097
3.381,2.23
3.171,2.042
3.587,2.327
3.763,2.545
3.878,2.52
3.682,2.3
3.345,2.215
3.427,2.235
3.694,2.44
3.532,2.31
3.401,2.21
3.612,2.35
3.539,2.295
3.337,2.057
3.471,2.195
3.646,2.41
3.603,2.372
3.49,2.322
3.597,2.415
3.36,2.19
3.444,2.222
3.38,2.097
3.531,2.27
3.301,2.082
3.229,1.782
3.137,2.08
3.194,2.082
3.026,1.847
3.039,1.875
3.185,1.957
3.012,1.975
3.262,2.082
3.25,2.072
3.477,2.282
3.281,2.057
3.017,1.857
3.201,2.165
3.317,2.232
3.525,2.552
4.272,2.987
3.915,2.532
3.681,2.405
4.095,3.025
3.678,2.417
4,2.762
4.389,2.912
4.065,2.812
3.965,2.73
3.66,2.372
3.937,2.727
3.444,2.28
3.994,2.737
3.857,2.735
3.931,2.805
4.013,2.76
3.646,2.47
4.01,2.705
4.342,3.235
4.149,2.887
3.882,2.552
3.867,2.565
3.996,2.66
4.047,2.835
3.635,2.352
3.775,2.445
3.933,2.597
3.323,2.222
3.438,2.115
3.573,2.322
3.65,2.32
3.79,2.76
3.874,2.607
3.885,2.697
3.873,2.525
3.54,2.352
3.798,2.62
4.047,2.617
4.174,2.685
4.085,2.587
4.233,2.96
4.074,2.717
3.797,2.707
3.807,2.417
4.197,2.595
4.119,2.55
4.003,2.565
3.738,2.367
4.167,2.665
3.81,2.425
3.872,2.43
4.006,2.512
3.902,2.46
4.094,2.517
4.264,2.555
4.059,2.392
4.263,2.625
4.049,2.575
4.051,2.542
3.856,2.175
3.559,2.212
3.499,2.075
3.412,2.232
3.642,2.412
3.038,1.88
3.222,2.145
3.495,2.502
3.656,2.55
3.412,2.187
3.676,2.342
3.469,2.437
3.723,2.385
3.281,2.162
3.704,2.51
3.537,2.352
3.429,2.212
3.684,2.612
3.585,2.422
3.358,2.36
3.203,2.137
3.414,2.465
3.414,2.412
3.241,2.357
3.26,2.282
3.643,2.585
3.034,2.227
2.731,1.898
3.424,2.192
3.278,2.2
3.083,2.087
3.092,2.082
2.596,1.778
2.965,2.115
3.24,2.162
2.624,1.923
3.393,2.185
3.569,2.492
3.635,2.202
3.605,2.268
3.189,2.011
3.308,2.115
2.984,2.16
2.902,1.923
3.335,2.01
3.211,2.277
3.13,2.105
3.6,2.692
3.978,2.34
3.767,2.517
3.264,2.26
4.14,2.692
3.332,2.33
4.616,2.947
3.883,2.727
3.508,2.315
3.661,2.317
3.512,2.397
3.678,2.442
3.536,2.527
3.586,2.565
3.353,2.577
3.594,2.7
3.462,2.56
3.077,2.13
3.143,2.232
3.108,2.197
3.237,2.375
3.263,2.342
3.392,2.3
3.195,2.147
3.593,2.26
3.472,2.377
4.327,2.902
2.936,1.957
3.47,2.267
3.214,2.06
3.143,1.935
2.789,1.866
2.168,1.27
2.452,1.823
2.247,1.124
2.518,1.693
1.786,1.034
1.962,1.06
3.059,1.917
2.307,1.673
2.516,1.591
2.469,1.735
3.191,2.218
2.333,1.491
3.063,2.062
2.759,1.867
3.226,2.06
3.361,2.137
3.111,1.821
3.279,2.095
2.924,1.745
2.991,1.765
2.881,1.615
2.705,1.655
2.271,1.29
2.929,1.7
2.654,1.522
3.193,1.605
2.727,1.45
3.079,1.837
2.915,1.68
2.78,1.565
2.703,1.72
2.214,1.255
2.329,1.252
2.31,1.145
2.056,.937
1.925,.789
2.002,.737
2.202,.873
2.625,.937
2.591,.56
2.45,.492
2.233,.239
2.287,.621
2.49,.987
2.506,.912
2.24,.736
2.318,.732
2.355,.932
2.55,.95
2.635,.787
2.592,.745
2.69,.812
2.817,.887
2.927,.905
2.785,.985
2.594,.935
2.665,.77
2.734,1.077
2.776,.985
2.48,.75
2.373,.947
2.515,.947
2.622,.947
2.664,1.072
2.627,.982
2.729,1
2.458,.892
2.358,.722
2.537,.96
2.374,.935
2.412,1.01
2.435,1.065
2.431,1.185
2.489,.955
2.525,.755
2.557,.967
2.282,.815
2.296,.88
2.539,1.05
2.588,1.125
2.478,1.085
2.629,1.347
2.879,1.35
2.908,1.237
2.834,1.107
2.691,1.072
2.466,.902
2.512,.992
2.579,.935
2.513,.89
2.294,.802
2.155,.89
2.062,.88
1.832,.653
1.96,.531
2.068,.872
2.269,1.12
2.289,.885
2.57,.865
2.875,1.01
2.815,.997
2.88,.965
3.046,1.092
3.035,1.097
2.867,1.115
3.075,1.415
3.224,1.445
3.25,1.45
3.359,1.33
3.213,1.14
3.253,1.21
3.057,.977
2.823,.96
2.627,1.015
2.622,.965
2.964,1.16
2.947,1.182
2.946,1.1
2.875,.979
2.765,1.06
2.606,.944
2.894,1.277
3.029,1.372
3.165,1.437
3.185,1.31
2.986,1.152
2.628,1.127
2.61,1.155
2.946,1.207
2.92,1.257
2.986,1.047
2.905,1.035
2.761,1.242
2.697,1.182
2.678,1.057
3.024,1.3
3.178,1.225
3.289,1.235
3.129,1.117
3.086,1.272
3.021,1.27
3.138,1.195
2.999,.991
2.863,.998
2.596,.575
2.348,.927
2.137,.046
2.325,.533
2.535,.53
2.749,.831
2.932,1.043
3.188,1.056
3.32,1.322
3.182,1.133
3.264,1.29
3.196,1.417
2.866,1.15
2.866,1.145
2.921,1.157
3.177,1.302
2.901,.931
3.181,1.235
3.142,1.225
3.057,1.247
2.987,1.065
2.927,.838
2.959,.87
2.816,.844
2.87,.948
2.946,.925
2.912,.853
3.17,.995
3.272,1.015
3.183,1.021
3.2,1.001
3.001,.72
2.941,.842
3.086,.784
3.025,.907
3.11,1.122
3.212,1.157
3.39,1.147
3.284,1.087
3.161,1.11
3.119,1.107
3.271,1.155
3.226,1.145
3.301,1.257
3.049,1.141
3.117,1.159
3.195,1.3
3.244,1.315
2.896,1.118
2.728,1.067
2.75,1.195
3.046,1.355
2.875,1.278
2.97,1.193
2.86,1.09
2.756,.98
2.988,1.055
2.801,.998
2.802,.784
2.952,.876
2.772,.614
3.033,.75
2.861,.778
2.817,.734
2.483,.666
2.143,.469
2.02,.43
1.552,.107
1.656,.361
1.911,.424
1.837,.827
1.606,.474
2.126,.89
2.206,.997
1.806,.837
1.662,.794
1.994,1.234
2.332,1.483
2.149,1.343
2.357,1.652
1.877,1.166
1.769,1.07
1.576,.81
1.811,1.276
1.473,.771
1.329,.616
1.321,.686
1.682,1.047
1.586,.662
1.673,1.046
2.152,1.567
1.809,1.019
1.92,1.415
1.541,1.23
1.883,1.339
2.23,1.642
2.542,2.115
2.6,2.18
2.481,2.015
2.749,2.29
2.451,2.052
2.528,2.055
2.333,1.862
2.75,2
2.525,1.981
2.328,1.576
2.202,1.708
2.657,2.022
2.31,1.877
3.077,2.502
2.91,2.232
3.444,2.605
3.753,2.867
3.076,2.167
2.705,1.952
3.038,2.372
2.568,2.155
3.101,2.497
3.457,2.675
3.562,2.617
3.662,2.987
3.633,2.857
3.13,2.305
3.665,2.965
3.522,2.747
2.985,2.335
2.445,1.937
2.475,1.807
2.056,1.56
3.193,2.39
2.531,1.87
2.701,2.03
2.773,2.022
3.455,2.57
2.252,1.824
3.123,2.51
3.248,2.513
2.76,1.956
2.967,2.31
3.055,2.517
3.121,2.322
3.202,2.267
2.714,1.962
3.622,2.562
4.066,2.98
3.651,2.792
3.562,2.567
3.914,2.892
4.198,3.24
3.912,2.945
3.912,2.84
3.309,2.517
3.574,2.557
3.846,2.845
3.592,2.737
3.618,2.542
4.017,3.098
3.368,2.502
3.316,2.415
3.899,3.005
3.078,2.242
3.322,2.432
3.752,2.602
3.48,2.532
3.56,2.662
3.925,2.65
3.399,2.392
3.148,2.392
3.781,2.602
3.931,2.73
3.764,2.587
3.432,2.245
3.173,2.207
3.736,2.432
4.104,2.78
4.124,2.82
3.648,2.59
3.525,2.427
3.641,2.495
3.284,2.212
2.951,1.987
3.164,2.13
2.89,1.852
2.774,1.707
2.848,1.742
2.855,1.607
2.792,1.582
2.931,1.912
2.695,1.652
2.532,1.58
2.654,1.497
2.669,1.452
2.563,1.365
3.163,1.84
3.31,1.962
3.102,1.905
3.177,1.91
3.213,1.927
2.608,1.56
2.7,1.362
2.446,1.342
2.706,1.452
2.312,1.235
2.156,1.06
2.041,.806
1.991,.952
2.087,.781
2.537,1.175
2.636,1.312
3.044,1.547
3.273,1.705
2.821,1.477
2.605,1.298
3.003,1.657
3.517,1.972
3.721,2.225
3.488,2.087
3.36,1.782
3.145,1.707
3.278,1.792
3.253,1.845
2.751,1.572
2.837,1.44
2.823,1.427
2.981,1.57
3.147,1.582
2.75,1.372
2.936,1.58
2.482,1.297
2.533,1.13
2.338,1.058
2.391,.847
2.4,1.058
2.378,.93
2.514,1.127
2.547,1.037
2.104,.559
1.757,.154
1.704,.023
1.596,.13
1.43,.327
1.306,.614
1.417,.675
1.513,.451
1.499,.698
1.76,.93
1.848,.472
2.013,.182
2.212,.282
2.351,.897
2.733,1.052
2.426,.786
2.363,.767
2.181,.662
2.185,.567
2.173,.741
2.181,.287
1.883,.17
1.863,.118
2.247,.898
2.617,1.027
2.679,1.17
2.654,1.237
2.406,1.096
2.531,1.173
2.654,1.397
2.556,1.145
2.58,1.195
2.685,1.238
2.573,1.382
2.719,1.332
2.506,1.21
2.425,1.13
2.096,.98
2.24,1.065
2.191,1.087
1.967,.942
2.104,.945
2.229,1.088
2.306,1.059
2.067,.946
1.757,.656
1.418,.039
1.365,.041
1.729,.534
1.803,.556
1.746,.201
1.709,.312
1.68,.351
1.812,.591
1.589,.617
1.527,.642
1.498,.513
1.705,.754
1.833,1.145
2.101,1.235
2.001,1.167
2.14,1.24
2.185,1.475
2.314,1.408
2.097,1.18
2.016,1.2
2.178,1.158
2.097,1.203
2.201,1.255
2.541,1.642
2.755,1.732
2.772,1.96
2.18,1.477
2.09,1.346
2.153,1.447
2.135,1.235
2.198,1.071
1.742,.746
1.525,.768
1.641,.595
1.545,.622
1.782,1.035
1.898,1.165
1.919,1.11
2.014,1.25
1.704,.947
1.463,.648
1.546,.922
1.85,1.266
1.877,1.297
1.684,1.107
2.107,1.602
2.14,1.365
1.72,1.168
2.311,1.537
2.258,1.565
2.379,1.63
2.249,1.57
2.795,1.92
2.973,2.035
2.796,2.005
3.159,2.215
3.161,2.042
3.475,2.405
3.391,2.487
3.104,2.252
3.204,2.252
3.049,2.107
3.111,2.29
2.522,1.94
2.537,1.858
2.66,1.952
2.992,2.335
2.743,1.885
2.749,2.112
2.846,2.11
2.918,2.002
3.409,2.682
3.47,2.52
3.392,2.467
3.405,2.705
3.155,2.26
2.882,2.22
3.189,2.417
3.196,2.475
3.093,2.26
2.817,1.962
3.118,2.242
2.862,2.157
2.768,1.932
3.561,2.63
2.998,2.177
3.718,2.652
3.57,2.69
3.571,2.887
4.065,2.972
4.1,3.037
3.766,2.865
3.789,2.86
3.929,2.797
4.15,3.088
4.235,2.987
3.823,2.787
5.358,3.955
4.235,3.333
5.166,3.765
5.183,3.8
4.635,3.62
5.254,3.825
5.167,3.758
5.365,3.8
5.375,3.89
6.031,4.375
6.408,4.678
7.01,5.103
6.459,4.703
6.062,4.6
5.437,4.01
6.577,4.608
5.321,3.963
6.879,5.02
5.996,4.49
6.709,4.845
5.768,3.9
6.283,4.14
7.06,4.975
6.968,4.913
6.536,4.5
7.09,4.825
6.284,4.363
7.06,5.285
7.1,4.94
7.43,5.188
7.14,5.068
5.574,3.86
6.424,4.66
7.02,4.775
7,4.935
6.282,4.73
6.813,4.793
5.813,4.095
7.05,4.935
6.855,4.988
6.365,4.42
6.748,5.168
7.02,5.115
6.917,4.803
6.528,4.738
7.06,5.293
6.428,4.673
6.202,4.48
6.079,4.173
6.256,4.453
6.106,4.195
5.679,4.108
5.53,3.805
5.69,4.12
5.394,3.813
6.215,4.48
6.352,4.255
5.151,3.595
5.276,3.72
5.719,4.158
5.075,3.503
5.125,3.658
5.156,3.77
5.241,3.583
5.595,3.915
5.662,4.2
5.852,4.088
5.454,4.135
5.018,3.355
5.312,4
4.813,3.5
5.791,4.11
6.25,4.71
6.221,4.163
5.599,4.008
5.976,4.16
6.304,4.75
5.42,3.853
5.636,4.188
6.325,4.593
6.027,4.348
5.804,4.27
6.14,4.338
5.451,3.828
5.937,4.148
5.382,3.738
5.716,4.085
5.929,4.23
5.491,3.853
4.631,3.318
4.756,3.29
4.704,3.293
4.251,3.055
4.023,2.78
3.505,2.307
3.453,2.145
3.447,2.162
3.373,2.145
3.256,1.985
3.153,1.995
3.341,2.17
3.711,2.447
4.065,2.637
3.465,2.295
3.191,2.005
3.314,2.225
3.259,2.112
3.615,2.397
3.452,2.19
3.404,2.31
3.857,2.71
3.184,2.025
3.367,2.142
4.069,2.93
3.316,2.002
3.609,2.385
4.103,2.76
4.611,3.04
4.121,2.69
3.811,2.425
3.541,2.292
3.668,2.387
3.812,2.382
3.914,2.485
3.606,2.527
3.253,2.002
3.366,2.107
2.825,1.732
3.095,1.962
2.778,1.597
3.134,1.852
3.498,2.18
3.555,2.15
3.353,2.027
3.13,2.022
3.158,2.01
2.703,1.535
2.721,1.765
2.338,1.205
2.306,1.111
2.566,1.252
2.648,1.24
2.719,1.082
2.541,1.077
2.419,.87
2.464,1.052
2.839,1.315
3.175,1.47
3.063,1.457
2.933,1.427
2.825,1.5
2.778,1.432
2.03,.767
2.014,.862
2.43,1.115
2.408,1.017
2.503,1.06
2.159,.526
1.884,.06
1.937,.414
2.407,1
2.552,1.062
2.792,1.195
3.056,1.357
2.811,1.162
2.711,1.187
3.053,1.557
2.673,1.407
2.267,.654
2.316,.815
2.045,.275
1.947,.189
2.124,.359
2.241,.622
2.38,.966
2.237,.728
2.268,1.003
2.351,.992
2.388,1.172
2.376,1.076
2.566,1.18
2.654,1.395
2.057,.565
.522,0
.754,.273
.979,.004
.929,.291
1.039,.773
1.303,.764
.568,0
.972,.03
1.316,.292
.367,.294
.578,.729
.759,.096
.698,0
.542,.078
.572,.068
.563,.009
2.018,1.083
3.343,2.272
3.558,2.165
3.063,1.957
3.082,2.02
3.43,2.322
4.457,3.102
4.763,3.188
3.66,2.34
3.356,2.337
4.65,3.082
5.531,3.808
4.577,2.945
4.435,2.965
3.682,2.425
3.887,2.837
4.248,3.012
4.201,2.915
4.272,2.922
5.029,3.448
5.305,3.733
5.517,3.718
6.012,4.218
4.808,3.44
3.626,2.372
4.263,3.06
4.022,2.862
3.646,2.712
3.859,2.767
2.939,1.96
4.378,2.81
4.04,2.642
3.574,2.29
3.222,1.77
3.63,2.472
3.52,2.327
3.357,2.195
3.353,2.01
3.152,1.952
3.084,1.812
2.553,1.67
2.75,1.797
3.43,2.19
3.592,2.405
2.961,2.04
3.629,2.405
3.913,2.635
3.351,2.407
3.241,2.277
2.447,1.315
2.972,1.907
2.429,1.557
2.091,1.119
2.023,1.212
1.965,1.025
2.24,1.625
2.154,1.317
2.165,1.306
2.619,1.787
1.884,.898
1.194,.553
.501,.071
.382,.154
1.182,.443
1.887,.945
2.028,1.2
2.07,1.512
1.775,1.135
1.721,1.174
1.879,1.239
1.341,.896
1.407,.95
1.77,1.407
2.302,1.68
2.93,2.12
2.023,1.492
1.909,1.337
2.498,1.785
2.76,2.077
3.068,2.287
2.829,2.115
2.51,1.77
2.85,2.115
3.205,2.29
3.89,2.867
4.522,3.235
5.079,3.443
3.818,2.502
4.442,2.94
4.729,2.965
4.004,2.74
4.143,2.905
4.832,3.153
4.32,2.7
4.25,2.875
4.62,3.085
4.676,2.98
4.549,2.982
4.594,2.92
4.501,2.95
4.286,2.81
3.957,2.5
4.019,2.672
4.515,2.96
3.697,2.432
4.049,2.595
3.735,2.615
3.328,2.212
3.116,2.087
2.85,1.937
2.569,1.775
2.896,2.037
3.24,2.365
2.733,1.905
3.012,2.23
2.616,2
2.598,2.05
3.392,2.237
3.07,2.092
2.845,1.822
2.811,1.787
3.172,2.247
3.098,2.147
2.888,1.902
3.504,2.412
3.307,2.192
2.814,2.042
2.147,1.298
3.055,2.237
2.137,1.27
2.175,1.495
2.492,1.655
3.161,2.252
2.864,1.942
3.438,2.52
2.989,2.012
3.324,2.305
3.272,2.3
3.834,2.74
3.786,2.612
3.177,2.257
2.866,1.985
3.087,2.24
3.124,2.195
3.129,2.037
2.871,2.065
3.478,2.362
4.306,2.91
4.284,2.955
4.271,2.827
3.256,2.57
3.171,2.235
2.689,1.855
2.359,1.652
2.797,1.815
3.121,2.22
3.063,2.317
3.476,2.925
2.952,2.202
1.984,1.516
2.257,1.877
2.458,1.97
3.961,3.033
2.826,2.06
2.465,1.653
3.498,2.687
2.955,2.255
3.004,2.277
2.903,2.225
2.628,1.897
2.167,1.24
1.625,.494
1.465,.204
1.796,.389
1.59,.007
1.587,0
2.615,.692
3.366,1.487
2.962,1.385
2.793,1.168
2.62,1.065
2.378,.878
1.999,.63
1.524,.134
1.221,0
.459,0
1.403,1.032
2.129,.928
2.284,.973
2.631,1.117
2.241,.865
2.018,.709
1.966,.434
2.111,.571
1.947,.352
1.966,.062
2.024,.168
2.323,.531
3.012,1.075
2.616,.628
2.105,.163
1.833,.094
2.476,.596
2.417,.862
2.397,.946
2.833,1.064
2.328,.423
2.912,1.158
2.768,.985
2.875,.998
3.59,1.75
3.502,1.77
4.858,2.882
3.481,1.895
3.366,1.53
2.938,1.46
3.357,1.54
3.83,2.085
4.04,2.16
3.809,1.955
4.057,2.132
3.244,1.635
2.823,1.35
2.819,1.377
2.165,.578
1.96,.456
1.988,.29
2.639,1.127
3.399,1.722
3.729,2.27
4.178,2.66
3.948,2.277
3.824,2.305
4.291,2.407
4.524,2.66
4.304,2.54
4.19,2.582
4.319,2.4
4.054,2.425
3.993,2.22
3.715,2.167
3.731,1.907
3.982,2.277
4.328,2.477
4.344,2.402
4.588,2.785
4.533,2.665
4.729,2.907
4.637,2.922
4.492,2.792
4.876,3.022
4.595,2.857
4.699,2.815
4.828,3.157
5.048,3.06
5.297,3.24
5.466,3.463
5.134,3.388
4.742,3.103
4.63,2.785
4.461,2.8
4.514,2.862
4.48,2.705
4.422,2.805
4.503,2.62
4.482,2.602
4.748,3.028
4.431,2.76
4.425,2.907
4.461,2.675
4.274,2.497
4.638,2.867
4.211,2.655
4.813,2.777
4.618,3.128
4.897,2.945
4.774,2.955
4.147,2.475
4.955,2.99
5.147,3.353
5.228,3.48
4.85,3.168
4.566,3.06
4.56,2.755
4.829,3.06
5.044,3.1
5.5,3.538
4.998,3.27
4.845,3.093
4.888,3.145
4.932,3.31
5.143,3.405
5.197,3.598
5.042,3.36
4.859,3.498
4.395,3.01
4.216,2.797
4.432,3.005
4.68,3.072
4.767,3.045
4.854,3.283
5.183,3.555
4.974,3.23
5.05,3.308
4.962,3.158
4.644,2.8
4.25,2.462
3.815,2.21
3.725,2.035
3.564,1.855
3.411,1.61
3.629,1.815
3.628,1.597
3.59,1.675
3.756,1.74
3.804,1.83
4.089,2.012
4.21,2.307
4.091,2.412
4.018,2.337
3.538,2.245
3.19,1.835
3.471,1.757
4.125,2.285
4.517,2.542
4.058,2.35
4.003,2.307
3.894,2.417
3.953,2.26
4.426,2.772
4.842,3.092
4.77,2.845
5.104,3.123
4.539,2.852
4.251,2.725
4.407,2.705
4.469,2.857
4.963,3.18
5.615,3.75
5.441,3.363
5.478,3.535
4.94,3.21
4.702,3.005
4.504,2.74
4.396,2.807
5.247,3.155
5.315,3.495
5.507,3.518
5.186,3.233
5.551,3.528
5.225,3.405
5.633,3.553
5.945,3.85
5.654,3.568
5.274,3.298
5.018,3.25
5.327,3.493
5.652,3.935
5.684,3.895
5.121,3.478
5.527,3.893
5.45,3.723
5.658,4.12
5.633,3.83
6.036,4.208
5.891,3.81
6.264,4.285
5.385,3.625
